Iteration,empty,normal,H,G,GH,A,AH,AG,AGH,total_cells,invasive_percent
346,1544,45,846,0,42,2,21,0,0,956,0.952928870292887
347,1537,45,852,0,42,2,22,0,0,963,0.9532710280373832
348,1548,45,844,0,39,2,22,0,0,952,0.9527310924369747
349,1541,45,849,0,41,2,22,0,0,959,0.9530761209593326
350,1542,45,846,0,43,2,22,0,0,958,0.9530271398747391
351,1550,45,838,0,42,2,23,0,0,950,0.9526315789473684
352,1546,45,839,0,45,2,23,0,0,954,0.9528301886792453
353,1546,45,839,0,45,2,23,0,0,954,0.9528301886792453
354,1541,45,839,0,49,2,24,0,0,959,0.9530761209593326
355,1533,45,841,0,55,2,24,0,0,967,0.953464322647363
356,1541,45,837,0,51,2,24,0,0,959,0.9530761209593326
357,1549,45,831,0,49,2,24,0,0,951,0.9526813880126183
358,1547,44,830,0,53,2,24,0,0,953,0.9538300104931794
359,1525,44,848,0,55,2,26,0,0,975,0.9548717948717949
360,1532,44,845,0,51,2,26,0,0,968,0.9545454545454546
361,1534,44,841,0,53,2,26,0,0,966,0.9544513457556936
362,1528,44,845,0,55,2,26,0,0,972,0.9547325102880658
363,1530,44,842,0,56,2,26,0,0,970,0.954639175257732
364,1538,43,836,0,55,2,26,0,0,962,0.9553014553014553
365,1528,43,847,0,54,2,26,0,0,972,0.9557613168724279
366,1531,43,844,0,54,2,26,0,0,969,0.95562435500516
367,1536,43,836,0,57,2,26,0,0,964,0.9553941908713693
368,1535,43,835,0,59,2,26,0,0,965,0.9554404145077721
369,1550,43,821,0,58,2,26,0,0,950,0.9547368421052631
370,1549,43,823,0,56,2,27,0,0,951,0.9547844374342797
371,1541,43,822,0,65,2,27,0,0,959,0.9551616266944735
372,1537,43,826,0,66,2,26,0,0,963,0.9553478712357217
373,1545,43,817,0,67,2,26,0,0,955,0.9549738219895288
374,1547,43,814,0,69,2,25,0,0,953,0.9548793284365162
375,1545,43,814,0,71,2,25,0,0,955,0.9549738219895288
376,1543,43,813,0,72,2,27,0,0,957,0.955067920585162
377,1552,43,804,0,70,2,29,0,0,948,0.9546413502109705
378,1558,43,797,0,71,2,29,0,0,942,0.9543524416135881
379,1559,43,796,0,71,2,29,0,0,941,0.9543039319872476
380,1556,43,794,0,74,2,31,0,0,944,0.9544491525423728
381,1560,43,788,0,75,2,32,0,0,940,0.9542553191489361
382,1554,43,791,0,78,2,32,0,0,946,0.9545454545454546
383,1564,43,776,0,82,2,33,0,0,936,0.9540598290598291
384,1577,43,765,0,80,2,33,0,0,923,0.9534127843986999
385,1572,44,768,0,81,2,33,0,0,928,0.9525862068965517
386,1573,44,766,0,80,2,34,0,1,927,0.9525350593311759
387,1580,43,759,0,81,2,34,0,1,920,0.9532608695652174
388,1578,43,757,0,84,2,35,0,1,922,0.9533622559652929
389,1583,44,753,0,82,2,35,0,1,917,0.9520174482006543
390,1583,43,752,0,82,2,36,0,2,917,0.9531079607415486
391,1585,42,751,0,80,2,38,0,2,915,0.9540983606557377
392,1585,42,751,0,78,2,39,0,3,915,0.9540983606557377
393,1589,42,747,0,78,2,39,0,3,911,0.9538968166849616
394,1588,42,744,0,82,2,39,0,3,912,0.9539473684210527
395,1596,42,739,0,79,2,39,0,3,904,0.9535398230088495
396,1586,42,741,0,86,2,39,0,4,914,0.9540481400437637
397,1574,42,748,0,90,2,40,0,4,926,0.9546436285097192
398,1582,42,739,0,90,2,41,0,4,918,0.954248366013072
399,1578,43,740,0,92,2,41,0,4,922,0.9533622559652929
400,1584,43,734,0,92,2,41,0,4,916,0.9530567685589519
401,1588,43,727,0,93,2,43,0,4,912,0.9528508771929824
402,1604,43,712,0,91,2,44,0,4,896,0.9520089285714286
403,1602,43,713,0,93,2,44,0,3,898,0.9521158129175946
404,1588,44,724,0,92,2,47,0,3,912,0.9517543859649122
405,1589,44,721,0,94,2,47,0,3,911,0.9517014270032931
406,1597,44,711,0,96,2,47,0,3,903,0.9512735326688815
407,1606,44,701,0,98,2,46,0,3,894,0.9507829977628636
408,1601,44,704,0,98,2,48,0,3,899,0.9510567296996663
409,1590,44,715,0,97,2,49,0,3,910,0.9516483516483516
410,1586,44,715,0,99,2,50,0,4,914,0.9518599562363238
411,1582,44,712,0,105,2,51,0,4,918,0.9520697167755992
412,1584,44,708,0,106,2,52,0,4,916,0.9519650655021834
413,1589,44,702,0,105,2,54,0,4,911,0.9517014270032931
414,1586,44,698,0,112,2,54,0,4,914,0.9518599562363238
415,1592,44,693,0,111,2,54,0,4,908,0.9515418502202643
416,1601,44,689,0,106,2,54,0,4,899,0.9510567296996663
417,1607,44,687,0,101,2,54,0,5,893,0.9507278835386338
418,1603,44,688,0,105,2,52,0,6,897,0.9509476031215162
419,1589,44,686,0,120,2,52,0,7,911,0.9517014270032931
420,1592,44,684,0,116,2,53,0,9,908,0.9515418502202643
421,1611,44,671,0,109,2,54,0,9,889,0.9505061867266592
422,1610,44,665,0,114,2,56,0,9,890,0.950561797752809
423,1613,44,659,0,115,2,56,0,11,887,0.9503945885005637
424,1611,44,658,0,118,2,56,0,11,889,0.9505061867266592
425,1612,44,651,0,123,2,56,0,12,888,0.9504504504504504
426,1615,44,647,0,124,2,56,0,12,885,0.9502824858757062
427,1631,44,632,0,123,2,56,0,12,869,0.9493670886075949
428,1621,44,634,0,130,2,57,0,12,879,0.949943117178612
429,1612,44,637,0,135,2,58,0,12,888,0.9504504504504504
430,1612,43,638,0,134,2,58,0,13,888,0.9515765765765766
431,1620,43,627,0,137,2,58,0,13,880,0.9511363636363637
432,1617,43,625,0,142,2,58,0,13,883,0.9513023782559457
433,1625,43,621,0,139,2,58,0,12,875,0.9508571428571428
434,1623,43,622,0,139,2,59,0,12,877,0.95096921322691
435,1610,43,624,0,144,2,62,0,15,890,0.9516853932584269
436,1614,43,614,0,148,2,64,0,15,886,0.9514672686230248
